,Force,Distance
160,8.683882201247938,1.4324970192721262
161,8.933457283346566,1.4345069598503204
162,9.062843036439364,1.4395367749072054
163,9.194242198854546,1.4373221214369134
164,9.435454868209833,1.4391554844505077
165,9.498126259139271,1.4414958118971937
166,9.735119665028451,1.439208312476706
167,0.2279118156872679,1.4802820303918272
168,-8.128507149139619,1.4833788080495212
169,-8.104479040396006,1.4814099447562699
170,-8.13769694665352,1.4840249306262585
171,-8.215279723918224,1.4831365383386936
172,-8.048484457523259,1.487083483088374
173,-8.201806050042553,1.487117209100397
174,-8.138809220747898,1.4872138387611873
175,-8.188860851714702,1.4870604845859643
176,-8.191311734187325,1.4903824200458389
177,-8.192141840676788,1.4913751499183836
178,-8.188395737376448,1.4939439244803814
179,-8.208659033541274,1.4922069728336438
180,-8.18317768940031,1.4917216738058574
181,-8.115552214065572,1.4937211034594275
182,-8.179678434832203,1.4962459758669469
183,-8.225035006771227,1.4948871370912946
184,-8.129261006877465,1.4955621333117826
185,-8.116228901424979,1.4952047854141077
186,-8.229482163416227,1.4917691171495955
187,-8.170483518861857,1.4935309696421148
188,-8.190519302685333,1.493332133699556
189,-8.184042685685446,1.4937486478174535
190,-8.131269632880473,1.4939668657945404
191,-8.126749974925152,1.4938980087585398
192,-8.046225524783248,1.4951852021464287
193,-8.10950368384021,1.495318488091614
194,-8.166674836338352,1.492407265923684
195,-8.191334302619417,1.4949198478307513
196,-8.179323951257897,1.495548249094652
197,-8.084239846169108,1.4924853973988075
198,-8.084688056398814,1.4949604882062646
199,-8.064547539715198,1.494165231380384
200,-8.182636572585322,1.4957673062743435
201,-8.126370180888552,1.4955069906363736
202,-8.208257567310183,1.4931350889983128
203,-8.134015578116802,1.4963008666494204
204,-8.280766413137323,1.4933166264092228
205,-8.248356286134275,1.4924248184667843
206,-8.175222419906161,1.4925696882052457
207,-8.188072043247107,1.493631361400027
208,-8.125463328019716,1.4952154720727306
209,-8.248694386077968,1.4946178618962698
210,-8.21314161823236,1.4953203970776037
211,-8.217595251654293,1.4900303694347237
212,-8.145984659384515,1.4951622380557366
213,-8.237521087682506,1.494615930607348
214,-8.188533572634736,1.493796697011645
215,-8.083623899857063,1.495709490816425
216,-8.120901252380188,1.4922045781542095
217,-8.155822510353264,1.494045092677823
218,-8.212615572427989,1.4934104405353925
219,-8.23871072003515,1.4925428074213531
220,-8.214613710165377,1.4932608757893067
221,-8.193523752821273,1.4943948114529624
222,-8.203227333171014,1.4934900508423237
223,-8.259275380555374,1.495653968332685
224,-8.22644949068027,1.493110426252676
