,Force,Distance
0,35.85825932501315,1.5476451264451967
1,35.821289109019304,1.548427305933362
2,35.94367214159541,1.54707384273669
3,35.96531508642637,1.5471493443073565
4,35.88025256854554,1.54938742845773
5,35.91283560990275,1.5483421746885666
6,35.888759868676566,1.5475004354755195
7,35.81936977086056,1.5494289424163323
8,35.778296247284594,1.5509471949138822
9,35.867784664148985,1.551325550374798
10,35.891257837992015,1.5495135762555554
11,35.892435870566665,1.5479445040626252
12,35.95090455870937,1.550097809856552
13,35.9846230733918,1.5496840573749213
14,35.89326957892241,1.550255291613495
15,35.825832061897025,1.5497149911291435
16,35.93132474301569,1.5475355631715018
17,35.80418033151324,1.5475520844863624
18,35.82202290309615,1.55047456835918
19,35.91504735556188,1.550917453753275
20,35.92930472717179,1.5502880879294647
21,35.854257752139965,1.5479797994065376
22,35.91027950938604,1.5505332367044855
23,35.857792220078146,1.5498451525125962
24,35.18308642095642,1.5433454898583974
25,34.59498446676682,1.539082793075166
26,33.83386299081764,1.5348054081911457
27,33.3416260745393,1.5318172338541225
28,32.83599356230721,1.5250949505995193
29,33.03033606218338,1.5214482078142497
30,33.07925119835768,1.513402535595871
31,33.40589647513407,1.5109015948217945
32,32.8436048892541,1.510619968529289
33,32.30809253865736,1.5018635533069817
34,31.876829372619515,1.4976133979917123
35,31.66390769345991,1.491853919532963
36,30.892838689290926,1.4892915465403123
37,30.01885442627263,1.485970061665777
38,28.990881261846162,1.4828803903087069
39,27.968182883518416,1.47944568038114
40,26.995170298508132,1.4740348838402202
41,26.11749262079247,1.4704306703242351
42,25.256322207670003,1.4683489033969725
43,24.384129954849563,1.4637334140032672
44,23.497922955674152,1.464812648517976
45,22.416124646859103,1.4616638415231988
46,21.343619052799472,1.457957192094173
47,20.294219554267265,1.45572927110462
48,19.137825938723157,1.4505606332004128
49,18.05539383947219,1.448203617133736
50,17.029204402670846,1.4463296798952348
51,15.991780707796298,1.442137595913068
52,14.99996063657916,1.4394874081459972
53,13.980496393564238,1.4372301603997997
54,12.921174842617102,1.432577995827192
55,12.017856239546003,1.4314597523741361
56,11.065282705454017,1.4281438693635118
57,10.066418492461862,1.424581740523113
58,9.178087858474052,1.4233574200408858
59,8.278526313655052,1.4166505001955731
