,Force,Distance
0,1.0833672336744231,1.3724745675657886
1,1.0743584883348445,1.3705233371233185
2,1.041014432441014,1.37391588434771
3,0.7402820066479171,1.371339690089918
4,0.8218446385945444,1.371094044279682
5,0.8175943760343194,1.3702362280878928
6,0.7426811607701286,1.3697283086809033
7,0.6950415502043548,1.3718031371741923
8,0.42722598545748863,1.37119363861345
9,0.5414322979664504,1.368014277804055
10,0.4305645882216325,1.3703369653295803
11,0.4665751578596925,1.3685220863060543
12,0.2894149754364167,1.367155560803465
13,0.3400858190527936,1.3697279546169674
14,0.2942303000858441,1.3669489527114225
15,0.15913803514619487,1.3646613588002898
16,0.14715342674295248,1.3646574169920016
17,0.10765327605653299,1.3637635045414855
18,0.22406087954074766,1.3643007780132295
19,-0.10589452169135416,1.365912641392094
20,-0.16928250738110337,1.3612408896658375
21,-0.2632644712351598,1.3658264924182966
22,-0.1985007774097466,1.3666573547102314
23,-0.3583871060539021,1.3617169512622036
24,-0.12874547144071108,1.362320892893008
25,-0.2513434845957293,1.3640448147112463
26,-0.3075695408188185,1.360799287680209
27,-0.47541493903800736,1.3596990652170104
28,-0.49782182113311096,1.3641915279910886
29,-0.5274971057462182,1.3602956229674432
30,-0.524709212928595,1.3626745662950723
31,-0.7155182317560332,1.3588861299111867
32,-0.7478946937304487,1.3560282689978118
33,-0.7890706474708681,1.3589933821774136
34,-0.9265562687491609,1.3602929070673753
35,-0.9196113215246591,1.360142577069011
36,-0.8327793018031728,1.3577914979093348
37,-1.0996059687890272,1.3552314802745835
38,-1.0665880170654958,1.3575874851181409
39,-1.159231628870103,1.35766917550428
40,-1.1653411695890257,1.3552062969158176
41,-1.1401656701911274,1.358933787416277
42,-1.23103680391383,1.3552416586797493
43,-1.3871094936158894,1.355369844576178
44,-1.2591880330340615,1.3563178333195443
45,-1.3892355211035838,1.3563356678860146
46,-1.580096671262229,1.352416922904769
47,-1.5437294161328787,1.352554372962003
48,-1.5394310994090197,1.3535719145290939
49,-1.549895919241916,1.3516390160854668
50,-1.6429946711596093,1.3516507004330842
51,-1.6537096290690116,1.3508665134846138
52,-1.7908115991364533,1.3512937458939782
53,-1.677565603187442,1.3512234021070837
54,-1.8373612699847857,1.3507337446543044
55,-1.7004744358949402,1.349227161984893
56,-1.818717403283303,1.3487475574265524
57,-1.8778868821632162,1.350986390536526
58,-1.893554503726849,1.3490050198851842
59,-1.8491828993841837,1.3501527672861084
60,-2.2280760403067057,1.3491007985228407
61,-1.959825403316802,1.347621298314798
62,-2.006256274733597,1.3464178966382407
63,-2.0679366605908545,1.3460669700525747
64,-2.1453912538903537,1.346447975296711
65,-2.156979930859183,1.3468106502309456
66,-2.217778810010541,1.3455086897370445
67,-1.8910590617794372,1.34457929640384
68,-2.1852846640561037,1.345385888830208
69,-2.1731237296948183,1.3484426612697886
70,-2.1232597524110823,1.3457535078242278
71,-2.159625433087044,1.3454310303727195
72,-2.251600427874802,1.3453508120348254
73,-2.0384655523237902,1.3461330273295182
74,-2.08159425649465,1.346940091071318
75,-2.1625819411439218,1.3454667912455234
76,-2.0244998071725253,1.3470233160855263
77,-1.9499646966327608,1.3439678592782043
78,-1.9461765899909376,1.3506467918514162
79,-1.8778948082795432,1.3481261354878211
80,-1.9794901184131495,1.3477133902042708
81,-1.9271535672199624,1.3490582298857827
82,-1.8695257910449787,1.3506005121077074
83,-1.8264297324214624,1.3525918307543883
84,-1.8229187423970103,1.34820316975199
85,-1.6601542052630225,1.3523361088200385
86,-1.5989904247430873,1.3505358845586706
87,-1.4535892672694732,1.3534190758750047
88,-1.4982058119410688,1.3532063188206753
89,-1.405210363653884,1.3549252373437373
90,-1.521043381400891,1.3538126243924227
91,-1.471041011203003,1.3545724300952777
92,-1.5445323822316348,1.352082194495845
93,-1.240824495963126,1.3569371181819743
94,-1.3336513956817126,1.356048281524799
95,-1.1088621110151045,1.3566858507159103
96,-1.1773691805949107,1.355524021059257
97,-1.0884543411048926,1.3556141454638304
98,-1.19770588726944,1.3576600968744716
99,-1.1499386895656958,1.3584510407333856
100,-1.0281437861077896,1.3594931421963867
101,-1.0418333557237602,1.3585751484126862
102,-0.9696985070649291,1.3587715944936707
103,-0.9155399081506969,1.3585604392720936
104,-0.712217013284929,1.3597418705902076
105,-0.7854905892021486,1.3608301137577072
106,-0.8234533194916918,1.3623259718315888
107,-0.7016626778278064,1.3608310514253077
108,-0.8036149837277221,1.3609043966818524
109,-0.7255908280691612,1.3615027958478887
110,-0.7131002713779,1.36283543738731
111,-0.8210108294374967,1.3618756160351384
112,-0.8203312194537685,1.3633502813751042
113,-0.45821307931961425,1.3631574875752372
114,-0.3931198913770398,1.3660376451341536
115,-0.3400252177997882,1.365265690062548
116,-0.23899955464569253,1.366217093057974
117,-0.17935969371305882,1.3659436082714964
118,-0.06054445867520637,1.3677165627090764
119,-0.09590724075059565,1.3677768746291812
120,0.01969779409459585,1.366616661492658
121,0.12257725046308723,1.3659381441729002
122,0.04054204146032552,1.3667715452007339
