,Force,Distance
156,4.048557635731622,1.3081641510062698
157,4.083361249692608,1.30555201750313
158,4.054701551596646,1.3053309792450851
159,4.227375955818631,1.3098912969114682
160,4.187020927247341,1.3090230986074256
161,4.3201165593097555,1.3084191372777467
162,4.2784439851414335,1.307942052711684
163,4.484899266240483,1.3092539424805936
164,4.368634752321555,1.3102799483570062
165,4.466471297008145,1.312070256825716
166,4.494659849697698,1.3109723237787816
167,4.523132723010262,1.3094388601574698
168,4.5421283947649655,1.310531669992156
169,4.657222777904099,1.3112594146566816
170,4.697882593621075,1.3129282327255725
171,4.837645069298981,1.3116952670874151
172,4.857993160234815,1.3142648015829912
173,4.840350560074155,1.3121928024751224
174,4.773727515902005,1.3153173225094137
175,4.900792888066889,1.315874559758531
176,4.965241120724956,1.3147624534052267
177,5.07394887160877,1.3150460743588268
178,5.124503954160458,1.3156929576286234
179,5.1801603919963375,1.3184797107080959
180,5.2854432541854885,1.3185509874028707
181,5.304599032301354,1.316840989913696
182,5.375350902308912,1.319624785635285
183,5.2841525513916086,1.3169873610556282
184,5.317637777251056,1.3161563774178169
185,5.424463002314097,1.3158449629234301
186,5.351598776424583,1.3168314730356734
187,5.4005821492539,1.3163939926843877
188,5.423909394727545,1.314280993551927
189,5.4642053259506245,1.3174896497387856
190,5.398181692039378,1.316516126081443
191,5.404320407375311,1.3171158532011735
192,5.449722364032814,1.3165101918143223
193,5.3525318278497425,1.3163807954344802
194,5.434601438473271,1.3162789800317487
195,5.424313843817703,1.3188063449482104
196,5.346923392817356,1.3142225578163362
197,5.404979914725088,1.3173370060487746
198,5.285889966961769,1.316475387756332
199,5.2896206308087494,1.316947714360083
200,5.265746775933444,1.3169444318780141
201,5.275637973401106,1.3179098614428817
202,5.2584231120646505,1.3174584973929178
203,5.295062620748481,1.3161457419948737
204,5.3484761942983425,1.3176346889529977
205,5.140542573626024,1.317972097894756
206,5.2868325487788965,1.3151748197469568
207,5.269763316337912,1.3172505703364563
208,5.187549989468393,1.3158574145286068
209,5.141712767769694,1.319381352238803
210,5.387712822804065,1.3158507586639336
211,5.4978654665370055,1.317669244351206
212,5.454101481758471,1.3164903833138957
213,5.624106406991799,1.3187426938409401
214,5.633916282828512,1.320448816839611
215,5.760034358436653,1.319675466274115
216,5.779098538244301,1.3197335179921192
217,5.769488993077642,1.320966001498756
218,5.853839514457242,1.3222021757781808
219,5.920514331586217,1.3216253342909585
220,5.993601147630676,1.3203105845354743
221,6.112355912376123,1.32114921097414
222,6.1044713986676955,1.3217465437859799
223,6.2126241855092665,1.324148766275914
224,6.222535703997412,1.322241907606347
225,6.294637749636498,1.3257832008412285
226,6.431020137206568,1.3246943588350693
227,6.639206527999582,1.3257914158494861
228,6.650920452243912,1.3251540957818366
229,6.710122113760786,1.3247037403688298
230,6.7253052555778945,1.3265825076998738
231,6.80573881166556,1.3249162483227717
232,6.882094765721357,1.324215897474243
233,6.869568789185229,1.3276413422419413
234,7.085148483061947,1.3281009583464845
235,7.159983892528621,1.3284458138175155
236,7.140340165852818,1.326266638035515
237,7.28274311395817,1.3293536496368015
238,7.307167729740502,1.3277656039387633
239,7.396256735731985,1.3309848320125446
240,7.404547367111846,1.329311721609872
241,7.47825667897887,1.327949049550024
242,7.582535756914907,1.3329177800765035
243,7.58754807895326,1.33215394409515
244,7.758531393617889,1.3324199399766803
245,7.784847387385131,1.3326197617809807
246,7.8579554303184205,1.3323656312297167
247,7.945633328125383,1.3310205565621605
248,8.12908122445169,1.3358290016812826
249,8.19886630765245,1.3321371879696158
250,8.37329111468646,1.33179879060165
251,8.422858833608673,1.3339581705596584
252,8.474507043438152,1.3333152190560025
253,8.615368290469823,1.331477137802569
254,8.652827372968826,1.334746197904472
255,8.752361782450816,1.334565635519862
256,8.746579042861887,1.3351353447587337
257,8.905555436505724,1.3362733802944309
258,8.894137787530296,1.3375885995234782
259,9.038234613202327,1.337013350720095
260,9.131628652847962,1.3370349291939476
261,9.160578409515308,1.335779695100002
262,9.265299142853852,1.3359944952240403
263,9.309889471992005,1.3372245662986164
264,9.456151060141332,1.3376411797790286
265,9.448948991495426,1.3389558266928017
266,9.489376306482376,1.3377589290498295
267,9.604520324635146,1.3395856502335786
268,9.578063562214258,1.3419990684767313
269,9.776297862882394,1.3398174099987625
270,9.871435023191244,1.3416943291275065
271,9.94961884822932,1.3420366299206967
272,9.90089595948239,1.3417280569615664
273,10.127860669953252,1.3406246299141036
274,10.210129231323124,1.3405127681097513
275,10.113190733056257,1.3419803943822326
276,10.368035334489084,1.3415095477193812
277,10.460577125695622,1.343540105397509
278,10.54258500585113,1.3421606766785112
279,10.59475357132821,1.344566904703409
280,10.645153534488198,1.3429317885795253
281,10.669948284317218,1.342356034291237
282,10.782791453223314,1.3428828447149797
283,10.83532061766145,1.3434590688211356
284,10.927173704865535,1.3456660850585465
285,10.96744634635451,1.3481884859181132
286,11.03332669817952,1.3468837887373173
287,11.242443974292803,1.3448972165984467
288,11.276031673574172,1.347447612957808
289,11.222800092727631,1.3464636801568863
290,11.514790916490211,1.3460240381898911
291,11.538314061858225,1.3481249441935081
292,11.605717722813564,1.3478430083678856
293,11.740271746571382,1.348317176100883
294,11.770951749306912,1.3474559245296405
295,11.913074392179709,1.3459738167535655
296,12.03599419167905,1.3519277138468118
297,12.036984284647604,1.3503217574779502
298,12.101874402695511,1.347127337390143
299,12.176416301434479,1.350209198657896
300,12.44962998831108,1.3495300183336179
301,12.412287260610114,1.3512964309198239
302,12.518766068479861,1.3519820662255828
303,12.602049725722926,1.351107865620024
304,12.638930451185997,1.352749444075946
305,12.587227042058334,1.3525082268383959
306,12.800189281011855,1.3528605707761985
307,12.770545347583024,1.350254998401741
308,12.871273717345016,1.3521406691843638
309,12.943352731399036,1.3536039768722525
310,12.950147778852026,1.3551589024753405
311,13.20040924270517,1.352570551960484
312,13.290522900776754,1.3517282006053781
313,13.335550804216297,1.3554754572182546
314,13.401106144094323,1.352852837471846
315,13.665916674785551,1.3541074358250715
316,13.700575990491922,1.3558427441073508
317,13.665826435279863,1.3561103161616304
318,13.8347661508771,1.3552030412450211
319,13.780548429088663,1.357383140681336
320,13.882293807373484,1.3554055959506952
321,14.155906592615354,1.3582314617033928
322,14.156368329663843,1.3590453172169714
323,14.164241067083845,1.358799841218636
324,14.334420052805665,1.3562868493475437
325,14.470824106117826,1.3579537963442543
326,14.3807622045753,1.3586993585186589
327,14.634063241567906,1.3573238909755991
328,14.773531014339175,1.3581271265044128
329,14.743310580200445,1.3585501978809256
330,14.718892298456058,1.3572280009965367
331,14.827475370409736,1.3611123832083316
332,15.08624161432513,1.3579782760802557
333,15.159818136689616,1.360403529745105
334,15.15649897878791,1.359002583713127
335,15.272374743769952,1.3628143768618033
336,15.413694418849229,1.3603235065256865
337,15.55034265061385,1.3613421767119909
338,15.61211126372086,1.3619355552457284
339,15.616072449937686,1.3619828613379905
340,15.73887042657378,1.3639299301582963
341,15.849131046995952,1.3642906759709859
342,15.95598397144752,1.3653129498593808
343,15.96719524202572,1.362673126898153
344,16.116805520323087,1.3636754263081374
345,16.160330719616677,1.3656554315650737
346,16.283111191403222,1.3632515554428029
347,16.377471297385267,1.3635394845682067
348,16.483120498830587,1.3648506991566327
349,16.62592782796864,1.3673399324867175
350,16.478325240211575,1.3662506465227495
351,16.6201175063317,1.3672515752449836
352,16.777862860110893,1.3645934056034
353,16.82879875938454,1.366134898705146
354,17.073099539191052,1.3674615551293092
355,17.202854354650185,1.3660739597865206
356,17.123211030222798,1.3682209526408338
357,17.35297854895091,1.366610053791451
358,17.28004661996402,1.368848396788131
359,17.502889979186644,1.3681823367925183
360,17.651920635517932,1.3673733411184563
361,17.637969537999847,1.3688985768321666
362,17.676212302214747,1.3698846743204935
363,17.759839992293085,1.3707116510077761
364,18.0065269489806,1.3666047152285397
365,18.01077642427471,1.3693584349145023
366,18.102345892551618,1.373410649442358
367,18.14324642517751,1.37147345046577
368,18.2935406598825,1.372891950252781
369,18.14770160768159,1.3716469710125625
370,18.303476174494303,1.3717983842663566
371,18.521710677455655,1.3715762907508413
372,18.643778542988343,1.3738755449626732
373,18.62802891194921,1.3713343109840004
374,18.813131020073847,1.3724405762674157
375,18.91884355720478,1.3714622292079142
376,18.973485736978343,1.3757102180365117
377,18.88849194582149,1.3754796106197222
378,19.16321917675548,1.3783364316739912
379,19.391318114172826,1.3749254581790078
380,19.390660465495852,1.3790833345999753
381,19.23902961736942,1.3751069409359262
382,19.458145905709877,1.376751258927602
383,19.40694205715393,1.373263991581256
384,19.693661304523737,1.3759164242000588
385,19.898972823590647,1.3778652338602524
386,19.179854324600303,1.3825362199407873
387,18.53803102666693,1.376811671110616
388,19.970373602757864,1.3777567359432248
389,20.1268060599689,1.3768344082856236
390,20.038853946899145,1.3753586737526424
391,19.96884920236132,1.3826343521892732
392,19.107078463115936,1.3793913298727567
393,20.261284241895183,1.3787479589397034
394,20.476959824047302,1.3810755370594343
395,20.24288019603537,1.379507616055367
396,19.63289943734307,1.3882938184445175
397,18.988833413585432,1.3815916948224936
398,19.915022191442162,1.3831920655235543
399,20.75795668471921,1.3795518140510934
400,19.45693496626563,1.3871959887278167
401,19.088005018105772,1.389802750537453
402,19.0167014085717,1.3892539027795152
403,19.159223288271587,1.3873406604077179
404,19.298300934528896,1.3914962177409373
405,19.93150699095833,1.3878831771457665
406,19.271693957547416,1.3882449073084118
407,19.252676305578095,1.3885080757293906
408,19.57982268488383,1.3884932168137984
409,19.899059622674148,1.3909115603157831
410,19.591771982352498,1.389953295386762
411,19.97509735879546,1.392669823441126
412,19.786105933137613,1.3909582385570234
413,20.023406763236974,1.3910718852396848
414,19.997544644707506,1.3923240386071947
415,20.207080619736164,1.3935794200985447
416,20.250569366043052,1.3933495052019151
417,20.431092244025322,1.393159479823678
418,20.52054293555049,1.392440925015511
419,20.57185358035078,1.3955537194789875
420,20.66695550566697,1.393419919287786
421,20.588490065876808,1.393712040742575
422,20.843717394334178,1.39593461422358
423,20.957515097356573,1.3934463741500318
424,21.018606057585398,1.3975980045866319
425,21.019442465062617,1.3975077879840683
426,21.01076329830548,1.3955179531185906
427,21.234986766710385,1.39803850882543
428,21.338472728757736,1.396412911913334
429,21.341746088678757,1.3989003616013487
430,21.277698357777812,1.3961078741008803
431,21.425905793352666,1.3986639621281407
432,21.527866688509512,1.3985210436613174
433,21.76295124132386,1.397874347567242
434,21.71014160972333,1.3994269522749225
435,21.81622235886418,1.400061225153514
436,21.84800735903824,1.3991575603070832
437,22.019782358037983,1.4030876993540606
438,22.104186163719433,1.3983966644814387
439,22.186451979322573,1.4025393965635091
440,22.344097917572288,1.4012062323694487
441,22.402805847991353,1.4002950209845224
442,22.567564760624002,1.4039020154999284
443,22.18612318666611,1.4009841265171659
444,22.467827136243493,1.4035041424470922
445,22.75037731704123,1.4041594889124207
446,22.727537358327325,1.40292948757296
447,22.962962170307858,1.404545727741545
448,23.144261400920893,1.4053837310970834
449,23.020396862886837,1.402929294597905
450,23.192072960308217,1.4026646867426167
451,23.377974572336143,1.4044068220896775
452,23.386949312666193,1.4018161680998906
453,23.57303447333189,1.4058755478629688
454,23.55472881275235,1.4045215115703433
455,22.20324073521392,1.4114532660447572
456,21.10288058693773,1.4157905695634811
457,21.1701784208809,1.4120756215719692
458,21.26708018689075,1.4134013641189829
459,21.31017530524454,1.4156362694821074
460,21.495578311852064,1.415499695620829
461,21.434699418685955,1.4142542329164147
462,21.622784865709157,1.411974606671499
463,21.729550563957865,1.416464650771931
464,21.646892669295635,1.417731306792049
465,21.74564475821115,1.4188528420496005
466,21.792428290806622,1.4167213170248139
467,22.109016690186508,1.4165145641504053
468,22.189373942121307,1.416678280849204
469,22.177236062109078,1.417633574465368
470,22.20540971256042,1.4183680578120743
471,22.241663694476355,1.418372114156567
472,22.272667385558616,1.418874679500814
473,22.377120437150996,1.417752499240581
474,22.657355105838498,1.4220772568481097
475,21.98628678275012,1.4182513624309383
476,22.550726395533935,1.4187603387552739
477,22.39902055746764,1.4256976867124225
478,21.885030310523423,1.427906809553125
479,21.693763249736396,1.4250383579061952
480,22.383546979242805,1.4238740130365728
481,22.694753525667654,1.4225500585186253
482,22.40811713474188,1.4274662507725968
483,22.349365631117102,1.4248425319766058
484,22.95493233278919,1.4261935259608247
485,23.0945458330218,1.4243934675442982
486,22.063030143367882,1.4270139975285683
487,22.79794684530665,1.4250920592282048
488,23.212864570013025,1.4252103566770233
489,22.85931684583787,1.4269904304141092
490,22.21350384091596,1.428398861784812
491,23.314948858048634,1.4305209996021584
492,21.87502160832128,1.4304176243348996
493,21.881904747949505,1.4314002585592145
494,22.04288845429749,1.4326209625601423
495,22.472492991805535,1.4316846746680416
496,22.26360968317795,1.4323557357083794
497,22.43193537728062,1.4330337907660091
498,22.333986199835316,1.4310204752130216
499,22.481923200856873,1.4345779357358945
500,22.445405310863997,1.4345301985035923
501,23.08392970385865,1.4353149232781948
502,21.55852890243165,1.4324271062400324
503,22.82904482883386,1.4358314650075306
504,22.984340362614677,1.4329325921566287
505,23.752009776177037,1.4363588466319226
506,22.95876023902037,1.4327548611608694
507,23.012417369118246,1.437929043456744
508,22.986468137032784,1.437570546045757
509,23.04016902808105,1.4387246726682643
510,23.2535067987422,1.4370111041754767
511,23.368632610349476,1.439571871994243
512,22.665535230668823,1.4405513574317594
513,23.10506570546047,1.4389745026846241
514,23.348587131067294,1.4384270925035234
515,23.367514569345744,1.4379006165469637
516,23.51116549423756,1.4378285725657012
517,23.569925756154156,1.4380581792568243
518,1.8955551200723846,1.5054913917074497
519,-2.9471304937394467,1.5096066903715273
520,-3.0593098770627067,1.5097826135547532
521,-3.025868437968494,1.5121778759270859
522,-3.0468906240198392,1.5066011083837
523,-2.9335994821009304,1.5104674071252746
524,-2.8487671889630586,1.5112484676601223
525,-2.893355596064503,1.511797439431254
526,-2.982777722228606,1.5117112435662716
